date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:07:49	41051/41051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2021:49:15%20GMT	https://helping.ca/wp-content/uploads/2019/06/Depositphotos_11888831_xl-2015-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/Depositphotos_11888831_xl-2015-400x284.jpg	(from https://helping.ca/visitation/)
13:07:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:49%20GMT	https://helping.ca/?p=120	C:/My%20Web%20Sites/Helping.ca/helping.ca/index2c90.html	(from https://helping.ca/visitation/)
13:07:50	41109/41109	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2021:47:44%20GMT	https://helping.ca/wp-content/uploads/2019/06/Depositphotos_176569508_l-2015-1-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/Depositphotos_176569508_l-2015-1-400x284.jpg	(from https://helping.ca/visitation/)
13:07:52	177289/177289	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2003:21:51%20GMT	https://helping.ca/wp-content/uploads/2017/05/tea-party.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/tea-party.jpg	(from https://helping.ca/visitation/)
13:07:52	227447/227447	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2021:47:22%20GMT	https://helping.ca/wp-content/uploads/2019/06/Depositphotos_11337173_xs-1.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/Depositphotos_11337173_xs-1.jpg	(from https://helping.ca/visitation/)
13:07:53	28987/28987	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2003:22:02%20GMT	https://helping.ca/wp-content/uploads/2017/05/tea-party-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/tea-party-400x284.jpg	(from https://helping.ca/visitation/)
13:07:53	22733/22733	---MCZ	200	added ('OK')	application/json	etag:%222840-1683029273;gz%22	https://helping.ca/wp-json/wp/v2/pages/168	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/168.json	(from https://helping.ca/accessibility/)
13:07:53	3185/3185	---M-Z	200	added ('OK')	application/json	etag:%222841-1683029273;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Faccessibility%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedc690.json	(from https://helping.ca/accessibility/)
13:07:54	3267/3267	---M-Z	200	added ('OK')	text/xml	etag:%222842-1683029273;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Faccessibility%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed62c0	(from https://helping.ca/accessibility/)
13:08:02	1950400/1950400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2021:47:43%20GMT	https://helping.ca/wp-content/uploads/2019/06/Depositphotos_176569508_l-2015-1.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/Depositphotos_176569508_l-2015-1.jpg	(from https://helping.ca/visitation/)
13:08:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:54%20GMT	https://helping.ca/?p=168	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexada0.html	(from https://helping.ca/accessibility/)
13:08:03	36655/36655	---MCZ	200	added ('OK')	application/json	etag:%222843-1683029282;gz%22	https://helping.ca/wp-json/wp/v2/pages/233	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/233.json	(from https://helping.ca/bridging-program/)
13:08:04	3190/3190	---M-Z	200	added ('OK')	application/json	etag:%222844-1683029283;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fbridging-program%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed14c3.json	(from https://helping.ca/bridging-program/)
13:08:04	3272/3272	---M-Z	200	added ('OK')	text/xml	etag:%222845-1683029284;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fbridging-program%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed27d1	(from https://helping.ca/bridging-program/)
13:08:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:04%20GMT	https://helping.ca/?p=233	C:/My%20Web%20Sites/Helping.ca/helping.ca/index85b0.html	(from https://helping.ca/bridging-program/)
13:08:05	2698698/2698698	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2021:55:27%20GMT	https://helping.ca/wp-content/uploads/2019/06/download-8.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/download-8.jpg	(from https://helping.ca/accessibility/)
13:08:05	28964/28964	---MCZ	200	added ('OK')	application/json	etag:%222846-1683029285;gz%22	https://helping.ca/wp-json/wp/v2/pages/242	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/242.json	(from https://helping.ca/personalized-services/)
13:08:06	3210/3210	---M-Z	200	added ('OK')	application/json	etag:%222847-1683029286;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fpersonalized-services%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedea6c.json	(from https://helping.ca/personalized-services/)
13:08:07	3292/3292	---M-Z	200	added ('OK')	text/xml	etag:%222848-1683029287;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fpersonalized-services%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed791e	(from https://helping.ca/personalized-services/)
13:08:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:07%20GMT	https://helping.ca/?p=242	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexa8b8.html	(from https://helping.ca/personalized-services/)
13:08:07	36083/36083	---MCZ	200	added ('OK')	application/json	etag:%222849-1683029287;gz%22	https://helping.ca/wp-json/wp/v2/pages/246	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/246.json	(from https://helping.ca/how-we-can-help/)
13:08:08	3171/3171	---M-Z	200	added ('OK')	application/json	etag:%222850-1683029288;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fhow-we-can-help%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed4f3a.json	(from https://helping.ca/how-we-can-help/)
13:08:08	3253/3253	---M-Z	200	added ('OK')	text/xml	etag:%222851-1683029288;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fhow-we-can-help%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embeda143	(from https://helping.ca/how-we-can-help/)
13:08:09	45798/45798	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202016%2000:23:10%20GMT	https://helping.ca/wp-content/uploads/2016/12/helping4.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/helping4.jpg	(from https://helping.ca/how-we-can-help/)
13:08:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:09%20GMT	https://helping.ca/?p=246	C:/My%20Web%20Sites/Helping.ca/helping.ca/index88a0.html	(from https://helping.ca/how-we-can-help/)
13:08:09	31441/31441	---MCZ	200	added ('OK')	application/json	etag:%222852-1683029289;gz%22	https://helping.ca/wp-json/wp/v2/pages/256	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/256.json	(from https://helping.ca/client-security/)
13:08:10	3221/3221	---M-Z	200	added ('OK')	application/json	etag:%222853-1683029289;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fclient-security%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed72cd.json	(from https://helping.ca/client-security/)
13:08:10	3303/3303	---M-Z	200	added ('OK')	text/xml	etag:%222854-1683029290;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fclient-security%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedfd97	(from https://helping.ca/client-security/)
13:08:11	64314/64314	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202016%2000:23:04%20GMT	https://helping.ca/wp-content/uploads/2016/12/helping5.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/helping5.jpg	(from https://helping.ca/client-security/)
13:08:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:11%20GMT	https://helping.ca/?p=256	C:/My%20Web%20Sites/Helping.ca/helping.ca/index03bd.html	(from https://helping.ca/client-security/)
13:08:11	30978/30978	---MCZ	200	added ('OK')	application/json	etag:%222855-1683029291;gz%22	https://helping.ca/wp-json/wp/v2/pages/261	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/261.json	(from https://helping.ca/access-bridging-program/)
13:08:12	3241/3241	---M-Z	200	added ('OK')	application/json	etag:%222856-1683029291;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Faccess-bridging-program%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed3829.json	(from https://helping.ca/access-bridging-program/)
13:08:12	3323/3323	---M-Z	200	added ('OK')	text/xml	etag:%222857-1683029292;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Faccess-bridging-program%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedb934	(from https://helping.ca/access-bridging-program/)
13:08:13	22142/22142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202016%2000:23:01%20GMT	https://helping.ca/wp-content/uploads/2016/12/meeting.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/meeting.jpg	(from https://helping.ca/access-bridging-program/)
13:08:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:13%20GMT	https://helping.ca/?p=261	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexd89d.html	(from https://helping.ca/access-bridging-program/)
13:08:13	48944/48944	---MCZ	200	added ('OK')	application/json	etag:%222858-1683029293;gz%22	https://helping.ca/wp-json/wp/v2/pages/252	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/252.json	(from https://helping.ca/our-prices/)
13:08:13	3163/3163	---M-Z	200	added ('OK')	application/json	etag:%222859-1683029293;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Four-prices%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed0b6b.json	(from https://helping.ca/our-prices/)
13:08:14	3245/3245	---M-Z	200	added ('OK')	text/xml	etag:%222860-1683029294;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Four-prices%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed7469	(from https://helping.ca/our-prices/)
13:08:14	3574800/3574800	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202016%2002:03:07%20GMT	https://helping.ca/wp-content/uploads/2016/12/ckt0ojl9vmi-jd-mason.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/ckt0ojl9vmi-jd-mason.jpg	(from https://helping.ca/bridging-program/)
13:08:15	21194/21194	---MCZ	200	added ('OK')	application/json	etag:%222861-1683029294;gz%22	https://helping.ca/wp-json/wp/v2/pages/224	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/224.json	(from https://helping.ca/contact-us/)
13:08:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:15%20GMT	https://helping.ca/?p=252	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexa943.html	(from https://helping.ca/our-prices/)
13:08:15	3173/3173	---M-Z	200	added ('OK')	application/json	etag:%222862-1683029295;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fcontact-us%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed5c88.json	(from https://helping.ca/contact-us/)
13:08:16	3255/3255	---M-Z	200	added ('OK')	text/xml	etag:%222863-1683029295;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed864a	(from https://helping.ca/contact-us/)
13:08:17	39372/39372	---MCZ	200	added ('OK')	application/json	etag:%222864-1683029296;gz%22	https://helping.ca/wp-json/wp/v2/pages/82	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/82.json	(from https://helping.ca/services/)
13:08:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:16%20GMT	https://helping.ca/?p=224	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexc902.html	(from https://helping.ca/contact-us/)
13:08:17	3156/3156	---M-Z	200	added ('OK')	application/json	etag:%222865-1683029297;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fservices%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed7dc6.json	(from https://helping.ca/services/)
13:08:18	3238/3238	---M-Z	200	added ('OK')	text/xml	etag:%222866-1683029297;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fservices%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed3ddf	(from https://helping.ca/services/)
13:08:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:08:18%20GMT	https://helping.ca/?p=82	C:/My%20Web%20Sites/Helping.ca/helping.ca/index287b.html	(from https://helping.ca/services/)
13:08:24	9312690/9312690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2021:49:12%20GMT	https://helping.ca/wp-content/uploads/2019/06/Depositphotos_11888831_xl-2015.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/Depositphotos_11888831_xl-2015.jpg	(from https://helping.ca/visitation/)
